AIF.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AQR.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BPF.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BLR.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNL.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BPK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BPG.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BPH.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BQT.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
APT.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BID.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AGI.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BHV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BNE.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKL.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BIB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BKK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YBY.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YDF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YDO.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AHG.mat,1.5,1.5,1.5,2,0,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.70857,0.67462,0.65825,0.53455,0.96011,1.9874,1.2667,0.42077,0.56038,0,0,0.18016
AII.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AHD.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AGF.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AHE.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AQQ.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ASG.mat,0.82143,0.76667,0.76667,2,1,0.21667,1.3,0.10833,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.095122,0.28889,0.26,0.11818,0.1625,0.17727,0.24375,0.43333,0.39,0.1,0.17727,0.65,0.01254,0.021899
ASD.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ASE.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AIQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLG.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BLI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ACP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BQA.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AMA.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ALQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BBI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ALT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BBK.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BFB.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BFD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ALS.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BBH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BPQ.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BQN.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CBI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CCM.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BEP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BRC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
CGT.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ALL.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ALM.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AVH.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
AHR.mat,0.84146,0.76667,0.76667,2,1,0.23214,1.3,0.11207,0.26,0.65,0.23636,0.21667,0.26,0.65,0.096535,0.33913,0.26,0.11304,0.16596,0.17727,0.23214,0.43333,0.39,0.1,0.17727,0.78,0,0
SACE_YAD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AGH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BTH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ATH.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BFQ.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
CIA.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BFR.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
CIB.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
CBG.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ACF.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_YCD.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
APS.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ARC.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BER.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
BES.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ARK.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ATA.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
ARQ.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
SACE_YBN.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
APV.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
CFV.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
SACE_YDC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
SACE_GAP.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
AAI.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
ARV.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BHC.mat,1.5,1.5,1.5,2,1,0.96011,1.9485,0.77195,1.4734,1.5,1.0845,1.0767,1.1074,2.8239,0.77781,0.74076,0.71473,0.67462,0.65825,0.53933,0.96011,1.9874,1.2667,0.42362,0.56564,0.98635,0.08794,0.18038
BHF.mat,0.8449,0.76667,0.76667,2,1,0.25,1.3,0.11607,0.26,0.65,0.23636,0.23636,0.28889,0.65,0.096535,0.33913,0.26,0.11818,0.16596,0.17727,0.25,0.43333,0.39,0.1,0.17727,0.78,0.01254,0.02371
